DLY_Country,DLY_PORT,POR_Country,POR_PORT,YYYYMM,TEU_BSA (Actual),team,teu
KR,PUS,CN,HUA,202603,10,IST,10.0
KR,PUS,CN,HWN,202603,,IST,0.0
KR,PUS,CN,JIU,202603,,IST,0.0
KR,PUS,CN,JJG,202603,,IST,0.0
KR,PUS,CN,JMN,202603,,IST,0.0
KR,PUS,CN,LIH,202603,,IST,0.0
KR,PUS,CN,LYG,202603,80,IST,80.0
KR,PUS,CN,NBO,202603,"1,526",IST,1526.0
KR,PUS,CN,NKG,202603,312,IST,312.0
KR,PUS,CN,NNS,202603,150,IST,150.0
KR,PUS,CN,NTG,202603,,IST,0.0
KR,PUS,CN,SHA,202603,"3,767",IST,3767.0
KR,PUS,CN,SHK,202603,"1,839",IST,1839.0
KR,PUS,CN,SJQ,202603,,IST,0.0
KR,PUS,CN,SWA,202603,134,IST,134.0
KR,PUS,CN,TAO,202603,401,IST,401.0
KR,PUS,CN,WHI,202603,,IST,0.0
KR,PUS,CN,WUH,202603,,IST,0.0
KR,PUS,CN,XGG,202603,386,IST,386.0
KR,PUS,CN,XMN,202603,419,IST,419.0
KR,PUS,CN,XON,202603,,IST,0.0
KR,PUS,CN,YAN,202603,0,IST,0.0
KR,PUS,CN,ZAP,202603,,IST,0.0
KR,PUS,CN,ZHE,202603,,IST,0.0
KR,PUS,CN,ZSN,202603,,IST,0.0
KR,PUS,HK,HKG,202603,534,IST,534.0
KR,PUS,ID,BLW,202603,,IST,0.0
KR,PUS,ID,BTM,202603,,IST,0.0
KR,PUS,ID,JKT,202603,639,IST,639.0
KR,PUS,ID,PGX,202603,,IST,0.0
KR,PUS,ID,PLM,202603,24,IST,24.0
KR,PUS,ID,PNK,202603,13,IST,13.0
KR,PUS,ID,SRG,202603,,IST,0.0
KR,PUS,ID,SUB,202603,693,IST,693.0
KR,PUS,ID,UPG,202603,3,IST,3.0
KR,PUS,IN,BLR,202603,,IST,0.0
KR,PUS,IN,CCU,202603,,IST,0.0
KR,PUS,IN,HZR,202603,,IST,0.0
KR,PUS,IN,MAA,202603,341,IST,341.0
KR,PUS,IN,TUT,202603,,IST,0.0
KR,PUS,IN,VTZ,202603,127,IST,127.0
KR,PUS,KH,PNH,202603,,IST,0.0
KR,PUS,LK,CMB,202603,17,IST,17.0
KR,PUS,MM,RGN,202603,,IST,0.0
KR,PUS,MX,ZLO,202603,40,IST,40.0
KR,PUS,MY,PEN,202603,208,IST,208.0
KR,PUS,MY,PGU,202603,70,IST,70.0
KR,PUS,MY,PKG,202603,139,IST,139.0
KR,PUS,MY,PKW,202603,184,IST,184.0
KR,PUS,OM,SOH,202603,,IST,0.0
KR,PUS,PH,MIP,202603,,IST,0.0
KR,PUS,PH,MNL,202603,348,IST,348.0
KR,PUS,SG,SIN,202603,558,IST,558.0
KR,PUS,TH,BKK,202603,899,IST,899.0
KR,PUS,TH,LCH,202603,"1,305",IST,1305.0
KR,PUS,TH,LKB,202603,,IST,0.0
KR,PUS,TW,KEL,202603,273,IST,273.0
KR,PUS,TW,KHH,202603,290,IST,290.0
KR,PUS,TW,TXG,202603,110,IST,110.0
KR,PUS,TW,TYN,202603,52,IST,52.0
KR,PUS,VN,HPH,202603,993,IST,993.0
KR,PUS,VN,SGN,202603,"2,691",IST,2691.0
KR,USN,CN,CZX,202603,,IST,0.0
KR,USN,CN,DLC,202603,,IST,0.0
KR,USN,CN,FQG,202603,,IST,0.0
KR,USN,CN,HUA,202603,,IST,0.0
KR,USN,CN,LYG,202603,,IST,0.0
KR,USN,CN,NBO,202603,140,IST,140.0
KR,USN,CN,NKG,202603,36,IST,36.0
KR,USN,CN,SHA,202603,28,IST,28.0
KR,USN,CN,SHK,202603,0,IST,0.0
KR,USN,CN,SWA,202603,,IST,0.0
KR,USN,CN,TAO,202603,6,IST,6.0
KR,USN,CN,XGG,202603,25,IST,25.0
KR,USN,CN,ZJG,202603,,IST,0.0
KR,USN,HK,HKG,202603,98,IST,98.0
KR,USN,ID,JKT,202603,58,IST,58.0
KR,USN,ID,PLM,202603,23,IST,23.0
KR,USN,ID,SUB,202603,35,IST,35.0
KR,USN,IN,MUN,202603,,IST,0.0
KR,USN,MY,PEN,202603,62,IST,62.0
KR,USN,MY,PGU,202603,,IST,0.0
KR,USN,MY,PKG,202603,111,IST,111.0
KR,USN,PH,MIP,202603,20,IST,20.0
KR,USN,SG,SIN,202603,,IST,0.0
KR,USN,TH,BKK,202603,18,IST,18.0
KR,USN,TH,LCH,202603,26,IST,26.0
KR,USN,TW,KEL,202603,36,IST,36.0
KR,USN,TW,KHH,202603,,IST,0.0
KR,USN,VN,HPH,202603,28,IST,28.0
KR,USN,VN,SGN,202603,0,IST,0.0
ì ì²´,ì ì²´,ì ì²´,ì ì²´,202603,"48,439",IST,48439.0
KR,DSN,CN,HUA,202604,,IST,0.0
KR,INC,AE,JEA,202604,,IST,0.0
KR,INC,CN,AQG,202604,,IST,0.0
KR,INC,CN,BJO,202604,,IST,0.0
KR,INC,CN,CKG,202604,72,IST,72.0
KR,INC,CN,CKQ,202604,,IST,0.0
KR,INC,CN,CSX,202604,8,IST,8.0
KR,INC,CN,DLC,202604,,IST,0.0
KR,INC,CN,FOC,202604,,IST,0.0
KR,INC,CN,FQG,202604,,IST,0.0
KR,INC,CN,HUA,202604,92,IST,92.0
KR,INC,CN,JIU,202604,,IST,0.0
KR,INC,CN,JJG,202604,,IST,0.0
KR,INC,CN,JMN,202604,,IST,0.0
KR,INC,CN,LYG,202604,120,IST,120.0
KR,INC,CN,NBO,202604,"1,134",IST,1134.0
KR,INC,CN,NKG,202604,80,IST,80.0
KR,INC,CN,NNS,202604,120,IST,120.0
KR,INC,CN,NTG,202604,16,IST,16.0
KR,INC,CN,SHA,202604,"2,168",IST,2168.0
KR,INC,CN,SHK,202604,"4,163",IST,4163.0
KR,INC,CN,SWA,202604,674,IST,674.0
KR,INC,CN,TAO,202604,163,IST,163.0
KR,INC,CN,TCG,202604,76,IST,76.0
KR,INC,CN,WHI,202604,24,IST,24.0
KR,INC,CN,WUH,202604,48,IST,48.0
KR,INC,CN,WUW,202604,,IST,0.0
KR,INC,CN,XGG,202604,12,IST,12.0
KR,INC,CN,XMN,202604,"1,208",IST,1208.0
KR,INC,CN,XON,202604,,IST,0.0
KR,INC,CN,YZH,202604,,IST,0.0
KR,INC,CN,ZAP,202604,,IST,0.0
KR,INC,CN,ZHE,202604,8,IST,8.0
KR,INC,CN,ZJG,202604,,IST,0.0
KR,INC,HK,HKG,202604,606,IST,606.0
KR,INC,ID,BDJ,202604,8,IST,8.0
KR,INC,ID,BLW,202604,,IST,0.0
KR,INC,ID,JKT,202604,544,IST,544.0
KR,INC,ID,PNK,202604,50,IST,50.0
KR,INC,ID,SUB,202604,287,IST,287.0
KR,INC,IN,AMD,202604,,IST,0.0
KR,INC,IN,CCU,202604,,IST,0.0
KR,INC,IN,DRI,202604,,IST,0.0
KR,INC,IN,HZR,202604,,IST,0.0
KR,INC,IN,KKU,202604,,IST,0.0
KR,INC,IN,KPR,202604,,IST,0.0
KR,INC,IN,LDH,202604,,IST,0.0
KR,INC,IN,MAA,202604,,IST,0.0
KR,INC,IN,MUN,202604,82,IST,82.0
KR,INC,IN,NSA,202604,27,IST,27.0
KR,INC,IN,PTI,202604,,IST,0.0
KR,INC,IN,TUT,202604,71,IST,71.0
KR,INC,IN,VTZ,202604,,IST,0.0
KR,INC,KH,PNH,202604,,IST,0.0
KR,INC,LK,CMB,202604,,IST,0.0
KR,INC,MY,PEN,202604,65,IST,65.0
KR,INC,MY,PGU,202604,204,IST,204.0
KR,INC,MY,PKG,202604,154,IST,154.0
KR,INC,MY,PKW,202604,250,IST,250.0
KR,INC,OM,SOH,202604,10,IST,10.0
KR,INC,PH,MIP,202604,90,IST,90.0
KR,INC,PH,MNL,202604,,IST,0.0
KR,INC,PK,KHI,202604,,IST,0.0
KR,INC,SA,JED,202604,,IST,0.0
KR,INC,SG,SIN,202604,79,IST,79.0
KR,INC,TH,BKK,202604,582,IST,582.0
KR,INC,TH,LCH,202604,"1,005",IST,1005.0
KR,INC,TH,LKB,202604,,IST,0.0
KR,INC,TW,KEL,202604,144,IST,144.0
KR,INC,TW,KHH,202604,99,IST,99.0
KR,INC,TW,TXG,202604,117,IST,117.0
KR,INC,TW,TYN,202604,0,IST,0.0
KR,INC,VN,HPH,202604,952,IST,952.0
KR,INC,VN,SGN,202604,"2,240",IST,2240.0
KR,KAN,CN,CGS,202604,,IST,0.0
KR,KAN,CN,CKG,202604,18,IST,18.0
KR,KAN,CN,CZX,202604,,IST,0.0
KR,KAN,CN,HUA,202604,,IST,0.0
KR,KAN,CN,LYG,202604,,IST,0.0
KR,KAN,CN,NBO,202604,30,IST,30.0
KR,KAN,CN,NKG,202604,50,IST,50.0
KR,KAN,CN,NNS,202604,,IST,0.0
KR,KAN,CN,SHA,202604,157,IST,157.0
KR,KAN,CN,SHK,202604,19,IST,19.0
KR,KAN,CN,SWA,202604,,IST,0.0
KR,KAN,CN,TAO,202604,120,IST,120.0
KR,KAN,CN,WHI,202604,,IST,0.0
KR,KAN,CN,XGG,202604,40,IST,40.0
KR,KAN,CN,XMN,202604,40,IST,40.0
KR,KAN,HK,HKG,202604,51,IST,51.0
KR,KAN,ID,BLW,202604,,IST,0.0
KR,KAN,ID,DJB,202604,,IST,0.0
KR,KAN,ID,JKT,202604,95,IST,95.0
KR,KAN,ID,PNK,202604,117,IST,117.0
KR,KAN,ID,PWG,202604,,IST,0.0
KR,KAN,ID,SUB,202604,292,IST,292.0
KR,KAN,IN,DRI,202604,,IST,0.0
KR,KAN,IN,LDH,202604,,IST,0.0
KR,KAN,IN,MAA,202604,,IST,0.0
KR,KAN,IN,MUN,202604,291,IST,291.0
KR,KAN,IN,NSA,202604,28,IST,28.0
KR,KAN,IN,THI,202604,,IST,0.0
KR,KAN,MY,PEN,202604,16,IST,16.0
KR,KAN,MY,PGU,202604,,IST,0.0
KR,KAN,MY,PKG,202604,111,IST,111.0
KR,KAN,MY,PKW,202604,404,IST,404.0
KR,KAN,PK,KHI,202604,41,IST,41.0
KR,KAN,SG,SIN,202604,,IST,0.0
KR,KAN,TH,BKK,202604,58,IST,58.0
KR,KAN,TH,LCH,202604,90,IST,90.0
KR,KAN,TW,KHH,202604,15,IST,15.0
KR,KAN,TW,TXG,202604,63,IST,63.0
KR,KAN,VN,HPH,202604,234,IST,234.0
KR,KAN,VN,SGN,202604,308,IST,308.0
KR,KPO,CN,CZH,202604,30,IST,30.0
KR,KPO,CN,DLC,202604,218,IST,218.0
KR,KPO,CN,SHA,202604,26,IST,26.0
KR,KPO,CN,SHK,202604,6,IST,6.0
KR,KPO,CN,TAO,202604,25,IST,25.0
KR,KPO,CN,XGG,202604,14,IST,14.0
KR,KPO,ID,BLW,202604,,IST,0.0
KR,KPO,ID,JKT,202604,116,IST,116.0
KR,KPO,ID,PWG,202604,,IST,0.0
KR,KPO,ID,SUB,202604,26,IST,26.0
KR,KPO,IN,MUN,202604,22,IST,22.0
KR,KPO,LK,CMB,202604,18,IST,18.0
KR,KPO,MY,PGU,202604,,IST,0.0
KR,KPO,MY,PKG,202604,13,IST,13.0
KR,KPO,MY,PKW,202604,,IST,0.0
KR,KPO,TH,BKK,202604,21,IST,21.0
KR,KPO,VN,SGN,202604,156,IST,156.0
KR,PNC,CN,FQG,202604,,IST,0.0
KR,PNC,CN,NBO,202604,200,IST,200.0
KR,PNC,CN,SHA,202604,400,IST,400.0
KR,PNC,CN,SHK,202604,493,IST,493.0
KR,PNC,CN,SWA,202604,,IST,0.0
KR,PNC,CN,TAO,202604,0,IST,0.0
KR,PNC,CN,XGG,202604,0,IST,0.0
KR,PNC,HK,HKG,202604,53,IST,53.0
KR,PNC,ID,BLW,202604,,IST,0.0
KR,PNC,ID,JKT,202604,52,IST,52.0
KR,PNC,ID,PLM,202604,,IST,0.0
KR,PNC,ID,SUB,202604,62,IST,62.0
KR,PNC,IN,AMD,202604,,IST,0.0
KR,PNC,IN,ANK,202604,,IST,0.0
KR,PNC,IN,BDM,202604,,IST,0.0
KR,PNC,IN,DRI,202604,,IST,0.0
KR,PNC,IN,GHR,202604,,IST,0.0
KR,PNC,IN,HZR,202604,39,IST,39.0
KR,PNC,IN,KKU,202604,,IST,0.0
KR,PNC,IN,KPR,202604,,IST,0.0
KR,PNC,IN,KSH,202604,,IST,0.0
KR,PNC,IN,KTP,202604,63,IST,63.0
KR,PNC,IN,LDH,202604,,IST,0.0
KR,PNC,IN,MAA,202604,129,IST,129.0
KR,PNC,IN,MDD,202604,,IST,0.0
KR,PNC,IN,MML,202604,,IST,0.0
KR,PNC,IN,MUN,202604,210,IST,210.0
KR,PNC,IN,NSA,202604,38,IST,38.0
KR,PNC,IN,PTI,202604,,IST,0.0
KR,PNC,IN,PWL,202604,,IST,0.0
KR,PNC,IN,THI,202604,,IST,0.0
KR,PNC,IN,TKD,202604,,IST,0.0
KR,PNC,IN,UME,202604,,IST,0.0
KR,PNC,IN,VTZ,202604,,IST,0.0
KR,PNC,LK,CMB,202604,18,IST,18.0
KR,PNC,MY,PGU,202604,260,IST,260.0
KR,PNC,MY,PKG,202604,325,IST,325.0
KR,PNC,MY,PKW,202604,48,IST,48.0
KR,PNC,OM,SOH,202604,,IST,0.0
KR,PNC,PK,KHI,202604,21,IST,21.0
KR,PNC,SA,JED,202604,,IST,0.0
KR,PNC,SG,SIN,202604,,IST,0.0
KR,PNC,TW,KHH,202604,,IST,0.0
KR,PNC,US,LGB,202604,0,IST,0.0
KR,PTK,CN,HUA,202604,,IST,0.0
KR,PTK,CN,NKG,202604,,IST,0.0
KR,PTK,CN,NNS,202604,,IST,0.0
KR,PTK,CN,NTG,202604,,IST,0.0
KR,PTK,CN,SHK,202604,158,IST,158.0
KR,PTK,CN,TCG,202604,40,IST,40.0
KR,PTK,CN,WUH,202604,,IST,0.0
KR,PTK,CN,XMN,202604,175,IST,175.0
KR,PTK,HK,HKG,202604,15,IST,15.0
KR,PTK,ID,SUB,202604,,IST,0.0
KR,PTK,IN,MDD,202604,,IST,0.0
KR,PTK,MY,PKG,202604,8,IST,8.0
KR,PTK,SG,SIN,202604,,IST,0.0
KR,PTK,VN,HPH,202604,60,IST,60.0
KR,PTK,VN,SGN,202604,45,IST,45.0
KR,PUS,BD,CGP,202604,,IST,0.0
KR,PUS,CN,CGS,202604,,IST,0.0
KR,PUS,CN,CKG,202604,,IST,0.0
KR,PUS,CN,CKQ,202604,,IST,0.0
KR,PUS,CN,CZH,202604,,IST,0.0
KR,PUS,CN,DLC,202604,168,IST,168.0
KR,PUS,CN,FQG,202604,338,IST,338.0
KR,PUS,CN,GGL,202604,,IST,0.0
KR,PUS,CN,HUA,202604,10,IST,10.0
KR,PUS,CN,JJG,202604,,IST,0.0
KR,PUS,CN,LIH,202604,,IST,0.0
KR,PUS,CN,LYG,202604,60,IST,60.0
KR,PUS,CN,NBO,202604,"1,601",IST,1601.0
KR,PUS,CN,NKG,202604,251,IST,251.0
KR,PUS,CN,NNS,202604,108,IST,108.0
KR,PUS,CN,NTG,202604,,IST,0.0
KR,PUS,CN,SHA,202604,"3,288",IST,3288.0
KR,PUS,CN,SHK,202604,"1,959",IST,1959.0
KR,PUS,CN,SWA,202604,144,IST,144.0
KR,PUS,CN,TAO,202604,511,IST,511.0
KR,PUS,CN,WHI,202604,,IST,0.0
KR,PUS,CN,WUH,202604,,IST,0.0
KR,PUS,CN,XGG,202604,315,IST,315.0
KR,PUS,CN,XMN,202604,454,IST,454.0
KR,PUS,CN,YAN,202604,0,IST,0.0
KR,PUS,CN,ZAP,202604,,IST,0.0
KR,PUS,CN,ZHE,202604,,IST,0.0
KR,PUS,CN,ZSN,202604,,IST,0.0
KR,PUS,HK,HKG,202604,357,IST,357.0
KR,PUS,ID,BLW,202604,,IST,0.0
KR,PUS,ID,JKT,202604,672,IST,672.0
KR,PUS,ID,PLM,202604,28,IST,28.0
KR,PUS,ID,PNK,202604,17,IST,17.0
KR,PUS,ID,SUB,202604,647,IST,647.0
KR,PUS,ID,UPG,202604,4,IST,4.0
KR,PUS,IN,AMD,202604,10,IST,10.0
KR,PUS,IN,BLR,202604,,IST,0.0
KR,PUS,IN,DEL,202604,20,IST,20.0
KR,PUS,IN,DRI,202604,,IST,0.0
KR,PUS,IN,GHR,202604,,IST,0.0
KR,PUS,IN,HZR,202604,,IST,0.0
KR,PUS,IN,KKU,202604,,IST,0.0
KR,PUS,IN,MAA,202604,150,IST,150.0
KR,PUS,IN,MUN,202604,150,IST,150.0
KR,PUS,IN,NSA,202604,,IST,0.0
KR,PUS,IN,TKD,202604,,IST,0.0
KR,PUS,IN,TUT,202604,,IST,0.0
KR,PUS,IN,UME,202604,,IST,0.0
KR,PUS,IN,VTZ,202604,103,IST,103.0
KR,PUS,KH,PNH,202604,,IST,0.0
KR,PUS,LK,CMB,202604,32,IST,32.0
KR,PUS,MM,RGN,202604,,IST,0.0
KR,PUS,MX,ZLO,202604,20,IST,20.0
KR,PUS,MY,PEN,202604,192,IST,192.0
KR,PUS,MY,PGU,202604,105,IST,105.0
KR,PUS,MY,PKG,202604,106,IST,106.0
KR,PUS,MY,PKW,202604,199,IST,199.0
KR,PUS,PH,MIP,202604,,IST,0.0
KR,PUS,PH,MNL,202604,496,IST,496.0
KR,PUS,SG,SIN,202604,457,IST,457.0
KR,PUS,TH,BKK,202604,894,IST,894.0
KR,PUS,TH,LCH,202604,"1,320",IST,1320.0
KR,PUS,TH,LKB,202604,,IST,0.0
KR,PUS,TW,KEL,202604,147,IST,147.0
KR,PUS,TW,KHH,202604,276,IST,276.0
KR,PUS,TW,TXG,202604,66,IST,66.0
KR,PUS,TW,TYN,202604,26,IST,26.0
KR,PUS,US,LGB,202604,,IST,0.0
KR,PUS,VN,HPH,202604,857,IST,857.0
KR,PUS,VN,SGN,202604,"2,326",IST,2326.0
KR,USN,CN,CZX,202604,,IST,0.0
KR,USN,CN,DLC,202604,,IST,0.0
KR,USN,CN,FQG,202604,,IST,0.0
KR,USN,CN,LYG,202604,,IST,0.0
KR,USN,CN,NBO,202604,105,IST,105.0
KR,USN,CN,NKG,202604,31,IST,31.0
KR,USN,CN,SHA,202604,23,IST,23.0
KR,USN,CN,SHK,202604,0,IST,0.0
KR,USN,CN,TAO,202604,6,IST,6.0
KR,USN,CN,XGG,202604,20,IST,20.0
KR,USN,CN,XMN,202604,,IST,0.0
KR,USN,CN,ZHE,202604,,IST,0.0
KR,USN,CN,ZJG,202604,,IST,0.0
KR,USN,HK,HKG,202604,72,IST,72.0
KR,USN,ID,BLW,202604,,IST,0.0
KR,USN,ID,JKT,202604,63,IST,63.0
KR,USN,ID,PLM,202604,29,IST,29.0
KR,USN,ID,SUB,202604,30,IST,30.0
KR,USN,IN,KSH,202604,,IST,0.0
KR,USN,IN,MUN,202604,,IST,0.0
KR,USN,MY,PEN,202604,49,IST,49.0
KR,USN,MY,PGU,202604,,IST,0.0
KR,USN,MY,PKG,202604,90,IST,90.0
KR,USN,PH,MIP,202604,15,IST,15.0
KR,USN,SG,SIN,202604,,IST,0.0
KR,USN,TH,BKK,202604,27,IST,27.0
KR,USN,TH,LCH,202604,39,IST,39.0
KR,USN,TW,KEL,202604,18,IST,18.0
KR,USN,TW,KHH,202604,,IST,0.0
KR,USN,TW,TXG,202604,,IST,0.0
KR,USN,VN,HPH,202604,28,IST,28.0
KR,USN,VN,SGN,202604,0,IST,0.0
ì ì²´,ì ì²´,ì ì²´,ì ì²´,202604,"43,672",IST,43672.0
AE,JEA,JP,AXT,202601,18,JBT,18.0
AE,JEA,JP,HHE,202601,,JBT,0.0
AE,JEA,JP,HIJ,202601,,JBT,0.0
AE,JEA,JP,ISI,202601,8,JBT,8.0
AE,JEA,JP,MIZ,202601,,JBT,0.0
AE,JEA,JP,SDJ,202601,,JBT,0.0
AE,JEA,JP,SKT,202601,,JBT,0.0
AE,JEA,JP,TMK,202601,124,JBT,124.0
AE,JEA,JP,UKB,202601,4,JBT,4.0
AE,JEA,JP,YOK,202601,12,JBT,12.0
AE,KLF,JP,AXT,202601,,JBT,0.0
AE,KLF,JP,HHE,202601,,JBT,0.0
AE,KLF,JP,ISI,202601,,JBT,0.0
AE,KLF,JP,NGO,202601,,JBT,0.0
AE,KLF,JP,SKT,202601,,JBT,0.0
AE,KLF,JP,TMK,202601,,JBT,0.0
AE,KLF,JP,TYO,202601,,JBT,0.0
AE,KLF,JP,UKB,202601,,JBT,0.0
AE,SHJ,JP,AXT,202601,4,JBT,4.0
AE,SHJ,JP,HHE,202601,,JBT,0.0
AE,SHJ,JP,ISI,202601,6,JBT,6.0
AE,SHJ,JP,KIJ,202601,0,JBT,0.0
AE,SHJ,JP,KNZ,202601,,JBT,0.0
AE,SHJ,JP,MAI,202601,,JBT,0.0
AE,SHJ,JP,TMK,202601,,JBT,0.0
AE,SHJ,JP,TOS,202601,,JBT,0.0
BD,CGP,JP,TKY,202601,4,JBT,4.0
CN,CKG,JP,SMZ,202601,,JBT,0.0
CN,CKG,JP,TMK,202601,,JBT,0.0
CN,DLC,JP,HTA,202601,,JBT,0.0
CN,DLC,JP,KIJ,202601,,JBT,0.0
CN,DLC,JP,MIZ,202601,12,JBT,12.0
CN,DLC,JP,MYJ,202601,,JBT,0.0
CN,DLC,JP,NAO,202601,1,JBT,1.0
CN,DLC,JP,SDJ,202601,2,JBT,2.0
CN,DLC,JP,SEN,202601,,JBT,0.0
CN,DLC,JP,SMZ,202601,8,JBT,8.0
CN,DLC,JP,TMK,202601,13,JBT,13.0
CN,DLC,JP,TOS,202601,,JBT,0.0
CN,DLC,JP,UKB,202601,,JBT,0.0
CN,DLC,JP,YAT,202601,,JBT,0.0
CN,DLC,JP,YOK,202601,,JBT,0.0
CN,DMY,JP,TMK,202601,,JBT,0.0
CN,FOC,JP,KIJ,202601,,JBT,0.0
CN,FOC,JP,KNZ,202601,,JBT,0.0
CN,FOC,JP,MAI,202601,,JBT,0.0
CN,GOM,JP,IWK,202601,,JBT,0.0
CN,HUA,JP,CHB,202601,,JBT,0.0
CN,HUA,JP,FKY,202601,,JBT,0.0
CN,HUA,JP,HSM,202601,,JBT,0.0
CN,HUA,JP,IWK,202601,,JBT,0.0
CN,HUA,JP,KIJ,202601,,JBT,0.0
CN,HUA,JP,MIZ,202601,9,JBT,9.0
CN,HUA,JP,MYJ,202601,,JBT,0.0
CN,HUA,JP,OIT,202601,6,JBT,6.0
CN,HUA,JP,SMN,202601,,JBT,0.0
CN,HUA,JP,SMZ,202601,,JBT,0.0
CN,HUA,JP,THS,202601,16,JBT,16.0
CN,HUA,JP,TKY,202601,,JBT,0.0
CN,HUA,JP,TMK,202601,,JBT,0.0
CN,HUA,JP,TRG,202601,,JBT,0.0
CN,HUA,JP,UKB,202601,60,JBT,60.0
CN,HUA,JP,YKK,202601,,JBT,0.0
CN,HUA,JP,YOK,202601,8,JBT,8.0
CN,HWN,JP,HHE,202601,,JBT,0.0
CN,JMN,JP,TMK,202601,,JBT,0.0
CN,JXN,JP,OSA,202601,0,JBT,0.0
CN,JXN,JP,THS,202601,6,JBT,6.0
CN,LIH,JP,IMB,202601,,JBT,0.0
CN,LUU,JP,KIJ,202601,,JBT,0.0
CN,LYG,JP,FKY,202601,,JBT,0.0
CN,LYG,JP,IWK,202601,,JBT,0.0
CN,LYG,JP,IYM,202601,,JBT,0.0
CN,LYG,JP,KIJ,202601,4,JBT,4.0
CN,LYG,JP,MOJ,202601,,JBT,0.0
CN,LYG,JP,NAO,202601,1,JBT,1.0
CN,LYG,JP,SMN,202601,24,JBT,24.0
CN,LYG,JP,TKY,202601,8,JBT,8.0
CN,NBO,JP,CHB,202601,37,JBT,37.0
CN,NBO,JP,FKY,202601,8,JBT,8.0
CN,NBO,JP,HIJ,202601,8,JBT,8.0
CN,NBO,JP,HKT,202601,6,JBT,6.0
CN,NBO,JP,IMI,202601,,JBT,0.0
CN,NBO,JP,ISI,202601,3,JBT,3.0
CN,NBO,JP,IYM,202601,,JBT,0.0
CN,NBO,JP,KIJ,202601,,JBT,0.0
CN,NBO,JP,MAI,202601,,JBT,0.0
CN,NBO,JP,NAO,202601,2,JBT,2.0
CN,NBO,JP,NGO,202601,12,JBT,12.0
CN,NBO,JP,OIT,202601,6,JBT,6.0
CN,NBO,JP,ONA,202601,,JBT,0.0
CN,NBO,JP,OSA,202601,,JBT,0.0
CN,NBO,JP,SDJ,202601,9,JBT,9.0
CN,NBO,JP,SEN,202601,,JBT,0.0
CN,NBO,JP,SKT,202601,15,JBT,15.0
CN,NBO,JP,SMN,202601,,JBT,0.0
CN,NBO,JP,SMZ,202601,64,JBT,64.0
CN,NBO,JP,TAK,202601,,JBT,0.0
CN,NBO,JP,TKY,202601,,JBT,0.0
CN,NBO,JP,TMK,202601,9,JBT,9.0
CN,NBO,JP,TOS,202601,,JBT,0.0
CN,NBO,JP,TYO,202601,,JBT,0.0
CN,NBO,JP,UKB,202601,,JBT,0.0
CN,NBO,JP,YOK,202601,,JBT,0.0
CN,NKG,JP,OIT,202601,,JBT,0.0
CN,NKG,JP,TKY,202601,,JBT,0.0
CN,NNS,JP,KIJ,202601,,JBT,0.0
CN,NNS,JP,MYJ,202601,,JBT,0.0
CN,NNS,JP,NAO,202601,,JBT,0.0
CN,NNS,JP,TKS,202601,,JBT,0.0
CN,NNS,JP,TOS,202601,,JBT,0.0
CN,NTG,JP,KNZ,202601,,JBT,0.0
CN,QZH,JP,MIZ,202601,,JBT,0.0
CN,SHA,JP,AXT,202601,59,JBT,59.0
CN,SHA,JP,CHB,202601,6,JBT,6.0
CN,SHA,JP,FKY,202601,4,JBT,4.0
CN,SHA,JP,HHE,202601,,JBT,0.0
CN,SHA,JP,HIJ,202601,,JBT,0.0
CN,SHA,JP,HSM,202601,,JBT,0.0
CN,SHA,JP,IMB,202601,,JBT,0.0
CN,SHA,JP,IMI,202601,,JBT,0.0
CN,SHA,JP,ISI,202601,3,JBT,3.0
CN,SHA,JP,IWK,202601,,JBT,0.0
CN,SHA,JP,IYM,202601,,JBT,0.0
CN,SHA,JP,KIJ,202601,12,JBT,12.0
CN,SHA,JP,KMJ,202601,,JBT,0.0
CN,SHA,JP,KNZ,202601,24,JBT,24.0
CN,SHA,JP,MIZ,202601,,JBT,0.0
CN,SHA,JP,MYJ,202601,84,JBT,84.0
CN,SHA,JP,NAO,202601,34,JBT,34.0
CN,SHA,JP,NGO,202601,114,JBT,114.0
CN,SHA,JP,NGS,202601,,JBT,0.0
CN,SHA,JP,OIT,202601,9,JBT,9.0
CN,SHA,JP,ONA,202601,,JBT,0.0
CN,SHA,JP,SBS,202601,,JBT,0.0
CN,SHA,JP,SDJ,202601,3,JBT,3.0
CN,SHA,JP,SEN,202601,,JBT,0.0
CN,SHA,JP,SKT,202601,9,JBT,9.0
CN,SHA,JP,SMN,202601,,JBT,0.0
CN,SHA,JP,SMZ,202601,8,JBT,8.0
CN,SHA,JP,TAK,202601,,JBT,0.0
CN,SHA,JP,THS,202601,6,JBT,6.0
CN,SHA,JP,TKS,202601,,JBT,0.0
CN,SHA,JP,TKY,202601,,JBT,0.0
CN,SHA,JP,TMK,202601,102,JBT,102.0
CN,SHA,JP,TOS,202601,30,JBT,30.0
CN,SHA,JP,TRG,202601,20,JBT,20.0
CN,SHA,JP,TYO,202601,96,JBT,96.0
CN,SHA,JP,YOK,202601,96,JBT,96.0
CN,SHK,JP,IYM,202601,,JBT,0.0
CN,SHK,JP,KIJ,202601,8,JBT,8.0
CN,SHK,JP,KNZ,202601,,JBT,0.0
CN,SHK,JP,SDJ,202601,,JBT,0.0
CN,SHK,JP,SMN,202601,,JBT,0.0
